Application ID,City,Zip,Application Submission Date,Facility Type,Sector,PV Capacity (kW),Geothermal Capacity (tons),Wind Capacity (kW),Solar Water Capacity (sq ft),Total System Costs ($),Total Rebate,Mounting Location,PPA/Lease,Payment Status
R01621,Dewey Beach,19971,09/06/2012,Geothermal,Residential,,10,,,60590.00,5000.00,,,Paid
R01625,Bethany Beach,19930,09/10/2012,Geothermal,Residential,,7,,,68420.00,5000.00,,,Paid
R01624,Newark,19702,09/14/2012,Geothermal,Residential,,5,,,40682.00,3700.00,,,Paid
R01631,Bethany Beach,19930,09/27/2012,Geothermal,Residential,,5,,,32000.00,3700.00,,,Paid
R01633,Newark,19713,10/02/2012,Geothermal,Residential,,6,,,19800.00,3700.00,,,Paid
R01636,Lewes,19958,10/03/2012,Geothermal,Residential,,5,,,26909.00,3700.00,,,Paid
R01637,Wilmington,19809,10/04/2012,Geothermal,Residential,,5,,,40178.00,3700.00,,,Paid
R01638,Rehoboth Beach,19971,10/05/2012,Geothermal,Residential,,5,,,17460.00,3700.00,,,Paid
R01640,Rehoboth Beach,19971,10/10/2012,Geothermal,Residential,,8,,,39025.00,5000.00,,,Paid
R01644,Hockessin,19707,10/11/2012,Geothermal,Residential,,5.3,,,23374.00,3700.00,,,Paid
R01647,Rehoboth Beach,19971,10/15/2012,Geothermal,Residential,,,,,5689.00,2000.00,,,Paid
R01650,Rehoboth Beach,19971,10/15/2012,Geothermal,Residential,,5,,,21980.00,3700.00,,,Paid
R01653,Milford,19963,10/24/2012,Geothermal,Residential,,8,,,39720.00,5000.00,,,Paid
R01655,Wilmington,19803,10/31/2012,Geothermal,Residential,,4,,,21019.00,3000.00,,,Paid
R01656,Claymont,19703,11/01/2012,Solar Water Heating,Residential,,,,51.8,8000.00,2880.00,,,Paid
R01657,Hockessin,19707,11/01/2012,Solar Water Heating,Residential,,,,80,8918.50,3080.00,,,Paid
R01658,Felton,19943,11/01/2012,Geothermal,Residential,,4,,,32277.00,3000.00,,,Paid
R01659,Middletown,19709,11/01/2012,Geothermal,Residential,,4,,,32681.53,3000.00,,,Paid
R01666,Milton,19968,11/07/2012,Geothermal,Residential,,5,,,17981.00,2300.00,,,Paid
R01667,Harrington,19952,11/08/2012,Solar Water Heating,Residential,,,,66.2,11800.00,3230.00,,,Paid
R01674,Magnolia,19962,11/19/2012,Geothermal,Residential,,4,,,18600.00,3000.00,,,Paid
R01676,Bethany Beach,19930,11/19/2012,Geothermal,Residential,,5,,,54480.00,5000.00,,,Paid
R01683,Seaford,19973,11/27/2012,Geothermal,Residential,,2,,,24000.00,1600.00,,,Paid
R01685,Bethany Beach,19930,11/28/2012,Geothermal,Residential,,6,,,14400.00,4400.00,,,Paid
R01411,Townsend,19734,12/18/2012,PV,Solar Lease,,8.14,,,63072.20,8605.00,,,Paid
R01705,Rehoboth Beach,19971,12/27/2012,Geothermal,Residential,,6,,,22960.00,4400.00,,,Paid
R01708,Hockessin,19707,12/31/2012,Geothermal,Residential,,5,,,29841.00,3700.00,,,Paid
R01717,Wilmington,19808,01/14/2013,Geothermal,Residential,,3,,,19032.00,2300.00,,,Paid
R01724,Dover,19901,01/18/2013,Geothermal,Residential,,4,,,8316.00,3000.00,,,Paid
R01723,Rehoboth Beach,19971,01/23/2013,Geothermal,Residential,,3,,,7357.00,2300.00,,,Paid
R01725,Dagsboro,19939,01/23/2013,Geothermal,Residential,,5,,,29250.00,3700.00,,,Paid
R01727,Bethany Beach,19930,01/28/2013,Geothermal,Residential,,5,,,51500.00,5000.00,,,Paid
R01736,Millsboro,19966,02/13/2013,Geothermal,Residential,,3,,,18775.00,2300.00,,,Paid
R01740,Rehoboth Beach,19971,02/22/2013,Geothermal,Residential,,6,,,33000.00,4400.00,,,Paid
R01744,Rehoboth Beach,19971,02/25/2013,Geothermal,Residential,,9,,,99725.79,5000.00,,,Paid
R01748,Greenville,19807,03/05/2013,Geothermal,Residential,,8.5,,,60200.00,5000.00,,,Paid
R01754,Lewes,19958,03/12/2013,Geothermal,Residential,,6,,,31750.00,4400.00,,,Paid
R01758,Blades,19973,03/20/2013,Geothermal,Residential,,3,,,13650.00,2300.00,,,Paid
R01760,Ocean View,19970,03/26/2013,Geothermal,Residential,,5,,,25000.00,3700.00,,,Paid
R01761,Ocean View,19970,03/26/2013,Geothermal,Residential,,3,,,15850.00,2300.00,,,Paid
R01762,Laurel,19956,03/26/2013,Geothermal,Residential,,4,,,26690.00,3000.00,,,Paid
R01763,Hartly,19953,04/01/2013,Geothermal,Residential,,6,,,30800.00,4400.00,,,Paid
R01764,Wilmington,19808,04/02/2013,Geothermal,Residential,,4,,,28090.00,3000.00,,,Paid
R01765,Wilmington,19807,04/03/2013,Geothermal,Residential,,6,,,14949.00,4400.00,,,Paid
R01766,Smyrna,19977,04/05/2013,Geothermal,Residential,,4,,,26915.41,3000.00,,,Paid
R01770,Wilmington,19807,04/17/2013,Geothermal,Residential,,6,,,36780.00,4400.00,,,Paid
R01771,Hartly,19953,04/19/2013,Geothermal,Residential,,3,,,24375.00,2300.00,,,Paid
R01776,Seaford,19973,05/01/2013,Geothermal,Residential,,9,,,53825.00,5000.00,,,Paid
R01778,Rehoboth Beach,19971,05/02/2013,Geothermal,Residential,,6,,,31459.00,4400.00,,,Paid
R01782,Ocean View,19970,05/13/2013,Geothermal,Residential,,5,,,8050.00,3700.00,,,Paid
R01790,South Bethany Beach,19930,06/03/2013,Geothermal,Residential,,3.5,,,12000.00,2450.00,,,Paid
R01791,Rehoboth Beach,19971,06/06/2013,Geothermal,Residential,,8,,,45485.00,5000.00,,,Paid
R01799,Ocean View,19970,06/18/2013,Geothermal,Residential,,3,,,21280.00,2300.00,,,Paid
R01800,Rehoboth Beach,19971,06/20/2013,Geothermal,Residential,,5,,,32674.00,3700.00,,,Paid
R01833,Ocean View,19970,07/18/2013,Geothermal,Residential,,4,,,26245.00,3000.00,,,Paid
R01838,Bethany Beach,19930,07/24/2013,Geothermal,Residential,,5,,,31905.00,3700.00,,,Paid
R01850,Newark,19711,08/19/2013,Geothermal,Residential,,4,,,30250.00,3000.00,,,Paid
R01857,Harbeson,19951,08/23/2013,Geothermal,Residential,,8,,,38555.00,5000.00,,,Paid
R01859,Hockessin,19707,08/23/2013,Geothermal,Residential,,4,,,14200.00,3000.00,,,Paid
R01870,Seaford,19973,09/09/2013,Geothermal,Residential,,4,,,23930.00,3000.00,,,Paid
R01872,Rehoboth Beach,19971,09/09/2013,Geothermal,Residential,,3,,,9160.00,2300.00,,,Paid
R01873,Harrington,19952,09/11/2013,Geothermal,Residential,,3,,,13650.00,2300.00,,,Paid
R01881,Laurel,19956,09/16/2013,Geothermal,Residential,,5,,,22650.00,3700.00,,,Paid
R01883,Bear,19701,09/20/2013,Geothermal,Residential,,4,,,24580.00,3000.00,,,Paid
R01894,Newark,19711,09/26/2013,Geothermal,Residential,,3,,,,2300.00,,,Paid
R01902,Rehoboth Beach,19971,10/07/2013,Geothermal,Residential,,3,,,21250.00,2300.00,,,Paid
R01907,Dewey Beach,19971,10/15/2013,Geothermal,Residential,,8,,,,5000.00,,,Paid
R01918,Ocean View,19970,10/29/2013,Geothermal,Residential,,5,,,32445.00,3700.00,,,Paid
R01934,Bethany Beach,19930,11/12/2013,Geothermal,Residential,,5,,,48450.00,3700.00,,,Paid
R01946,Fenwick Island,19944,11/13/2013,Geothermal,Residential,,6,,,31500.00,4400.00,,,Paid
R01947,Bethany Beach,19930,11/13/2013,Geothermal,Residential,,4,,,21500.00,3000.00,,,Paid
R01955,Bethany Beach,19930,11/20/2013,Geothermal,Residential,,5,,,29807.00,3700.00,,,Paid
R01936,Hockessin,19707,11/26/2013,Geothermal,Residential,,4,,,31760.00,3000.00,,,Paid
R01965,Rehoboth Beach,19971,12/09/2013,Geothermal,Residential,,4,,,20670.00,3000.00,,,Paid
R01975,Bethany Beach,19930,12/16/2013,Geothermal,Residential,,5,,,13830.00,2000.00,,,Paid
R01979,Lewes,19958,12/18/2013,Geothermal,Residential,,7,,,30900.00,5000.00,,,Paid
R01987,Fenwick Island,19944,12/26/2013,Geothermal,Residential,,7,,,49732.00,5000.00,,,Paid
R01988,Harrington,19952,12/27/2013,Geothermal,Residential,,4,,,18250.00,3000.00,,,Paid
R01990,Lewes,19958,12/30/2013,Geothermal,Residential,,4,,,18900.00,3000.00,,,Paid
R02013,Dover,19904,01/14/2014,Geothermal,Residential,,7,,,87844.00,5000.00,,,Paid
R02028,Dover,19901,01/28/2014,Geothermal,Residential,,3,,,13500.00,2300.00,,,Paid
R02038,Dover,19904,02/24/2014,Geothermal,Residential,,7,,,42959.00,5000.00,,,Paid
R02039,Milton,19968,03/11/2014,Geothermal,Residential,,4,,,21221.00,3000.00,,,Paid
R02050,Dover,19904,03/14/2014,Geothermal,Residential,,4,,,18150.00,3000.00,,,Paid
R02051,Bethany Beach,19930,03/16/2014,Geothermal,Residential,,6,,,30000.00,4400.00,,,Paid
R02052,Bethany Beach,19930,03/16/2014,Geothermal,Residential,,3,,,12820.00,2300.00,,,Paid
R02061,Ocean View,19970,03/25/2014,Geothermal,Residential,,4,,,32525.00,3000.00,,,Paid
R02062,Bethany Beach,19930,03/27/2014,Geothermal,Residential,,6,,,37275.00,4400.00,,,Paid
R02069,Rehoboth Beach,19971,04/01/2014,Geothermal,Residential,,5,,,29200.00,3700.00,,,Paid
R02071,Farmington,19950,04/03/2014,Geothermal,Residential,,3,,,1500.00,2100.00,,,Paid
R02086,Bethany Beach,19930,04/22/2014,Geothermal,Residential,,4,,,9050.00,2500.00,,,Paid
R02091,Bethany Beach,19930,04/24/2014,Geothermal,Residential,,7,,,38500.00,5000.00,,,Paid
R02093,Rehoboth Beach,19971,04/28/2014,Geothermal,Residential,,5,,,28560.00,3700.00,,,Paid
R02163,Bethany Beach,19930,05/29/2014,Geothermal,Residential,,6,,,36091.20,4400.00,,,Paid
R02168,Hockessin,19707,06/04/2014,Geothermal,Residential,,7,,,87544.00,5000.00,,,Paid
R02179,Rehoboth Beach,19971,06/09/2014,Geothermal,Residential,,6,,,35600.00,4400.00,,,Paid
R02226,Bethany Beach,19930,06/25/2014,Geothermal,Residential,,6,,,32000.00,4400.00,,,Paid
R02253,Clayton,19938,06/30/2014,Geothermal,Residential,,4,,,28800.00,3000.00,,,Paid
R02254,Wilmington,19807,06/30/2014,Geothermal,Residential,,5,,,32350.00,3700.00,,,Paid
R02290,Lincoln,19960,07/31/2014,Geothermal,Residential,,3,,,14000.00,2300.00,,,Paid
5022,Bethany Beach,19930,08/13/2014,Geothermal,Residential,,4,,,19500.00,3000.00,,,Paid
5101,North Bethany Beach,19930,09/08/2014,Geothermal,Residential,,7,,,39700.00,5000.00,,,Paid
5129,Selbyville,19975,09/12/2014,Geothermal,Residential,,6,,,36417.00,4400.00,,,Paid
5091,Bethany Beach,19930,09/15/2014,Geothermal,Residential,,5,,,31500.00,3700.00,,,Paid
5096,Lincoln,19960,09/17/2014,Geothermal,Residential,,3,,,17720.00,2300.00,,,Paid
5103,Laurel,19956,09/25/2014,Geothermal,Residential,,3,,,16750.00,2300.00,,,Paid
5158,Lewes,19958,09/29/2014,Geothermal,Residential,,6,,,29325.00,4400.00,,,Paid
5100,Lewes,19958,10/01/2014,Geothermal,Residential,,4,,,23250.00,3000.00,,,Paid
5205,Lewes,19958,10/08/2014,Geothermal,Residential,,5,,,29000.00,3700.00,,,Paid
5089,Bear,19701,10/14/2014,Geothermal,Residential,,5,,,44461.00,3700.00,,,Paid
5288,Harbeson,19951,10/21/2014,Geothermal,Residential,,5,,,24700.00,3700.00,,,Paid
5306,Magnolia,19962,10/24/2014,Geothermal,Residential,,5,,,41327.00,3700.00,,,Paid
5315,Frankford,19945,10/27/2014,Geothermal,Residential,,3,,,13500.00,2300.00,,,Paid
5318,Newark,19711,11/06/2014,Geothermal,Residential,,4,,,28600.00,3000.00,,,Paid
5367,Selbyville,19975,11/09/2014,Geothermal,Residential,,4,,,25500.00,3000.00,,,Paid
5421,Rehoboth Beach,19971,11/20/2014,Geothermal,Residential,,11,,,60000.00,5000.00,,,Paid
5396,Selbyville,19975,11/21/2014,Geothermal,Residential,,4,,,7483.00,3000.00,,,Paid
5133,Rehoboth Beach,19971,11/21/2014,Geothermal,Residential,,4,,,2000.00,3000.00,,,Paid
5142,Laurel,19956,12/01/2014,Geothermal,Residential,,4,,,20000.00,3000.00,,,Paid
5449,Lewes,19958,12/01/2014,Geothermal,Residential,,3,,,23750.00,2300.00,,,Paid
5487,Lewes,19958,12/03/2014,Geothermal,Residential,,6,,,29500.00,4400.00,,,Paid
5482,Milton,19968,12/09/2014,Geothermal,Residential,,4,,,25800.00,3000.00,,,Paid
5291,Woodside,19980,12/17/2014,Geothermal,Residential,,3,,,14000.00,2300.00,,,Paid
5532,Middletown,19709,12/23/2014,Geothermal,Residential,,9,,,49034.00,5000.00,,,Paid
5102,Wilmington,19807,12/29/2014,Geothermal,Residential,,10,,,58355.00,5000.00,,,Paid
5157,Ocean View,19970,01/05/2015,Geothermal,Residential,,7,,,39000.00,5000.00,,,Paid
5425,Milford,19963,01/06/2015,Geothermal,Residential,,4,,,27915.00,3000.00,,,Paid
5527,Dagsboro,19939,01/09/2015,Geothermal,Residential,,3,,,13500.00,2300.00,,,Paid
5554,Dewey Beach,19971,01/14/2015,Geothermal,Residential,,4,,,32750.00,3000.00,,,Paid
5550,Harrington,19952,01/17/2015,Geothermal,Residential,,3,,,19200.00,2300.00,,,Paid
5596,Harrington,19952,01/22/2015,Geothermal,Residential,,3,,,15150.00,2300.00,,,Paid
5490,Hockessin,19707,01/27/2015,Geothermal,Residential,,5,,,15000.00,3700.00,,,Paid
5753,Rehoboth Beach,19971,02/03/2015,Geothermal,Residential,,4,,,24955.00,3000.00,,,Paid
5492,Lewes,19958,02/04/2015,Geothermal,Residential,,6,,,29500.00,4400.00,,,Paid
5401,Dewey Beach,19971,02/04/2015,Geothermal,Residential,,7,,,55786.00,5000.00,,,Paid
5522,Laurel,19956,02/04/2015,Geothermal,Residential,,5,,,41718.00,3700.00,,,Paid
5828,Lewes,19958,02/11/2015,Geothermal,Residential,,6,,,30250.00,4400.00,,,Paid
5431,Middletown,19709,02/13/2015,Geothermal,Residential,,4,,,9175.00,3000.00,,,Paid
5613,Bridgeville,19933,03/04/2015,Geothermal,Residential,,3,,,14000.00,2300.00,,,Paid
5745,Frankford,19945,03/05/2015,Geothermal,Residential,,4,,,16400.00,3000.00,,,Paid
5965,Dewey Beach,19971,03/12/2015,Geothermal,Residential,,5,,,31000.00,3700.00,,,Paid
5418,Lewes,19958,03/13/2015,Geothermal,Residential,,5,,,24500.00,3700.00,,,Paid
5982,Rehoboth Beach,19971,03/17/2015,Geothermal,Residential,,7,,,48585.00,5000.00,,,Paid
5849,Rehoboth Beach,19971,04/01/2015,Geothermal,Residential,,4,,,31425.00,3000.00,,,Paid
5845,Rehoboth Beach,19971,04/02/2015,Geothermal,Residential,,4,,,42477.00,3000.00,,,Paid
6097,Middletown,19709,04/08/2015,Geothermal,Residential,,4,,,37798.00,3000.00,,,Paid
5607,Milton,19968,04/09/2015,Geothermal,Residential,,4,,,27900.00,3000.00,,,Paid
6160,Ocean View,19970,04/22/2015,Geothermal,Residential,,4,,,21500.00,3000.00,,,Paid
5598,Millsboro,19966,05/04/2015,Geothermal,Residential,,3,,,25044.00,2300.00,,,Paid
5600,Bethany beach,19930,05/15/2015,Geothermal,Residential,,5,,,31190.00,3700.00,,,Paid
6053,Bethany Beach,19930,05/26/2015,Geothermal,Residential,,4,,,22550.00,3000.00,,,Paid
6300,Selbyville,19975,05/28/2015,Geothermal,Residential,,3,,,9274.00,2300.00,,,Paid
6342,Middletown,19709,06/02/2015,Geothermal,Residential,,2,,,26973.00,1600.00,,,Paid
6154,Fenwick Island,19944,06/05/2015,Geothermal,Residential,,6,,,33500.00,4400.00,,,Paid
6366,Newark,19713,06/08/2015,Geothermal,Residential,,2,,,31242.00,1600.00,,,Paid
6427,Bethany Beach,19930,06/24/2015,Geothermal,Residential,,6,,,33000.00,4400.00,,,Paid
6253,Felton,19943,06/29/2015,Geothermal,Residential,,4,,,21250.00,3000.00,,,Paid
6486,Delmar,19940,07/06/2015,Geothermal,Residential,,5,,,20800.00,3700.00,,,Paid
6580,WILMINGTON,19807,07/21/2015,Geothermal,Residential,,3,,,29999.00,2300.00,,,Paid
6388,Bethany beach,19930,07/24/2015,Geothermal,Residential,,4,,,27605.00,3000.00,,,Paid
6364,Ocean View,19970,07/24/2015,Geothermal,Residential,,2.5,,,12169.00,1950.00,,,Paid
6582,Rehoboth Beach,19971,07/30/2015,Geothermal,Residential,,3,,,17148.00,2300.00,,,Paid
6652,Laurel,19956,08/06/2015,Geothermal,Residential,,4,,,20150.00,3000.00,,,Paid
6689,Lewes,19958,08/18/2015,Geothermal,Residential,,6,,,29325.00,4400.00,,,Paid
6075,Lewes,19958,09/03/2015,Geothermal,Residential,,4,,,23500.00,3000.00,,,Paid
6785,Claymont,19703,09/17/2015,Geothermal,Residential,,4,,,38345.00,3000.00,,,Paid
6723,Frankford,19945,10/06/2015,Geothermal,Residential,,3,,,13600.00,2300.00,,,Paid
6774,Camden-Wyoming,19934,10/14/2015,Geothermal,Residential,,3,,,16000.00,2300.00,,,Paid
6955,Houston,19954,10/22/2015,Geothermal,Residential,,2,,,28531.00,1600.00,,,Paid
6595,Selbyville,19975,10/23/2015,Geothermal,Residential,,4,,,29965.00,3000.00,,,Paid
6997,Ocean View,19970,11/07/2015,Geothermal,Residential,,3,,,13600.00,2300.00,,,Paid
7041,Bear,19701,12/03/2015,Geothermal,Residential,,4,,,26105.00,3000.00,,,Paid
7043,Rehoboth Beach,19971,12/08/2015,Geothermal,Residential,,4,,,32670.00,3000.00,,,Paid
6873,Newark,19711,12/15/2015,Geothermal,Residential,,5,,,30000.00,3700.00,,,Paid
6365,Harbeson,19951,12/15/2015,Geothermal,Residential,,5,,,22600.00,3700.00,,,Paid
7042,Laurel,19956,12/17/2015,Geothermal,Residential,,3,,,21425.00,2300.00,,,Paid
6630,Bethany Beach,19930,12/17/2015,Geothermal,Residential,,3,,,22482.00,2300.00,,,Paid
6923,Lewes,19958,12/17/2015,Geothermal,Residential,,3,,,26587.00,2300.00,,,Paid
7080,Clayton,19938,12/23/2015,Geothermal,Residential,,4,,,32992.00,3000.00,,,Paid
7095,Townsend,19734,01/06/2016,Geothermal,Residential,,5,,,10979.00,3700.00,,,Paid
7097,Hockessin,19707,01/14/2016,Geothermal,Residential,,9,,,52780.00,5000.00,,,Paid
6637,Newark,19711,01/18/2016,Geothermal,Residential,,6,,,49530.00,4400.00,,,Paid
6944,Bethany Beach,19930,01/20/2016,Geothermal,Residential,,10,,,55000.00,5000.00,,,Paid
7113,Wilmington,19807,01/26/2016,Geothermal,Residential,,9,,,59595.00,5000.00,,,Paid
6651,Rehoboth Beach,19971,01/27/2016,Geothermal,Residential,,5,,,42580.00,3700.00,,,Paid
7121,Seaford,19973,02/05/2016,Geothermal,Residential,,8,,,27600.00,5000.00,,,Paid
5878,Bethany Beach,19930,02/15/2016,Geothermal,Residential,,5,,,31875.00,3700.00,,,Paid
6792,Rehoboth Beach,19971,02/15/2016,Geothermal,Residential,,4,,,6040.00,3000.00,,,Paid
6383,Dewey Beach,19971,02/23/2016,Geothermal,Residential,,8,,,55925.00,5000.00,,,Paid
7118,Wilmington,19807,03/07/2016,Geothermal,Residential,,8,,,90260.00,5000.00,,,Paid
7144,Dagsboro,19939,03/10/2016,Geothermal,Residential,,4,,,45208.00,5000.00,,,Paid
7232,Bethany Beach,19930,03/11/2016,Geothermal,Residential,,7,,,40500.00,5000.00,,,Paid
7233,Bethany Beach,19930,03/11/2016,Geothermal,Residential,,7,,,40500.00,5000.00,,,Paid
7142,Bethany Beach,19930,03/29/2016,Geothermal,Residential,,3,,,19500.00,2300.00,,,Paid
7305,Seaford,19973,03/30/2016,Geothermal,Residential,,3,,,14500.00,2300.00,,,Paid
7731,Dagsboro,19939,04/11/2016,Geothermal,Residential,,4,,,24400.00,3000.00,,,Paid
7744,Wilmington,19807,04/14/2016,Geothermal,Residential,,4,,,27356.00,3000.00,,,Paid
7790,Rehoboth Beach,19971,04/26/2016,Geothermal,Residential,,5,,,20650.00,2700.00,,,Paid
7924,Felton,19943,05/23/2016,Geothermal,Residential,,4,,,34044.00,3000.00,,,Paid
7980,South Bethany Beach,19930,06/03/2016,Geothermal,Residential,,7,,,41500.00,5000.00,,,Paid
6972,Townsend,19734,06/27/2016,Geothermal,Residential,,4,,,49965.00,3000.00,,,Paid
6178,Lewes,19958,07/07/2016,Geothermal,Residential,,7,,,31750.00,5000.00,,,Paid
8185,Ocean View,19970,07/25/2016,Geothermal,Residential,,5,,,31600.00,3700.00,,,Paid
8208,Rehoboth Beach,19971,07/28/2016,Geothermal,Residential,,5,,,22500.00,3700.00,,,Paid
8301,South Bethany Beach,19930,08/23/2016,Geothermal,Residential,,8,,,33500.00,5000.00,,,Paid
8188,Bethany Beach,19930,08/29/2016,Geothermal,Residential,,5,,,35000.00,3700.00,,,Paid
8099,REHOBOTH BEACH,19971,08/31/2016,Geothermal,Residential,,8,,,43500.00,5000.00,,,Paid
8518,Bethany Beach,19930,10/14/2016,Geothermal,Residential,,6,,,39700.00,4400.00,,,Paid
8592,South Bethany Beach,19930,10/28/2016,Geothermal,Residential,,6,,,33500.00,4400.00,,,Paid
8309,Bethany Beach,19930,11/03/2016,Geothermal,Residential,,5,,,30000.00,3700.00,,,Paid
8646,Millsboro,19966,11/04/2016,Geothermal,Residential,,4,,,23975.00,3000.00,,,Paid
8763,Lewes,19958,12/01/2016,Geothermal,Residential,,7,,,32500.00,5000.00,,,Paid
8760,Dover,19904,12/06/2016,Geothermal,Residential,,5,,,24200.00,3700.00,,,Paid
8829,Wilmington,19805,12/12/2016,Geothermal,Residential,,3,,,32656.00,2300.00,,,Paid
8446,Bethany Beach,19930,12/15/2016,Geothermal,Residential,,7,,,47974.00,5000.00,,,Paid
8473,Rehoboth Beach,19971,12/15/2016,Geothermal,Residential,,7,,,43632.00,5000.00,,,Paid
8183,Rehoboth Beach,19971,12/16/2016,Geothermal,Residential,,2,,,6830.00,1600.00,,,Paid
8182,Rehoboth Beach,19971,12/16/2016,Geothermal,Residential,,3,,,7290.00,2300.00,,,Paid
8964,Lewes,19958,01/09/2017,Geothermal,Residential,,6,,,32100.00,4400.00,,,Paid
8965,Ocean View,19970,01/09/2017,Geothermal,Residential,,6,,,36000.00,4400.00,,,Paid
8697,Ocean View,19970,01/24/2017,Geothermal,Residential,,6,,,46370.00,4400.00,,,Paid
8968,Middletown,19709,01/27/2017,Geothermal,Residential,,5,,,25199.00,3700.00,,,Paid
9029,Bethany Beach,19930,02/01/2017,Geothermal,Residential,,7,,,42650.00,5000.00,,,Paid
8695,Selbyville,19975,02/06/2017,Geothermal,Non_Residential,,5,,,35773.00,3700.00,,,Paid
9061,Wilmington,19807,02/14/2017,Geothermal,Residential,,5,,,29769.00,3700.00,,,Paid
9093,Lewes,19958,02/15/2017,Geothermal,Residential,,4,,,23750.00,3000.00,,,Paid
9130,LEWES,19958,03/03/2017,Geothermal,Residential,,6,,,30250.00,4400.00,,,Paid
9132,Lewes,19958,03/03/2017,Geothermal,Residential,,6,,,32100.00,4400.00,,,Paid
9020,Newark,19711,03/10/2017,Geothermal,Residential,,3,,,39468.00,2300.00,,,Paid
8696,Rehoboth Beach,19971,03/17/2017,Geothermal,Residential,,7,,,62067.00,5000.00,,,Paid
8698,South Bethany Beach,19930,03/17/2017,Geothermal,Residential,,4,,,39632.00,3000.00,,,Paid
9055,Middletown,19709,03/20/2017,Geothermal,Residential,,5,,,43154.00,3700.00,,,Paid
9171,Lewes,19958,03/21/2017,Geothermal,Residential,,6,,,30250.00,4400.00,,,Paid
7946,Middletown,19709,03/31/2017,Geothermal,Residential,,7,,,31000.00,5000.00,,,Paid
9223,WILMINGTON,19807,04/18/2017,Geothermal,Residential,,3,,,21390.00,2300.00,,,Paid
9229,Rehoboth Beach,19971,04/27/2017,Geothermal,Residential,,6,,,36000.00,4400.00,,,Paid
9251,Bear,19701,06/12/2017,Geothermal,Residential,,5,,,45863.00,3700.00,,,Paid
7880,Bethany Beach,19930,05/16/2016,Geothermal,Residential,,5,,,44363.00,3700.00,,,Paid
8323,Middletown,19709,05/24/2017,Geothermal,Residential,,4,,,16550.00,3000.00,,,Paid
8769,Townsend,19734,09/26/2017,Geothermal,Residential,,7,,,29377.00,5000.00,,,Paid
8868,Bridgeville,19933,04/07/2017,Geothermal,Residential,,4,,,5347.00,3000.00,,,Paid
9411,Hockessin,19707,12/20/2017,Geothermal,Residential,,7,,,60000.00,5000.00,,,Paid
9473,Seaford,19973,03/02/2018,Geothermal,Residential,,5,,,12200.00,3700.00,,,Paid
9516,Hockessin,19707,05/18/2018,Geothermal,Residential,,3,,,27211.00,2300.00,,,Paid
9422,Ocean View,19970,06/13/2018,Geothermal,Residential,,10,,,61500.00,5000.00,,,Paid
9448,Greenwood,19950,07/30/2018,Solar Water Heating,Residential,,,,59,10000.00,3898.20,,,Paid
9484,Fenwick Island,19944,03/01/2018,Geothermal,Residential,,5,,,40909.00,3700.00,,,Paid
9539,Wilmington,19803,07/21/2018,Geothermal,Residential,,5,,,29400.00,3700.00,,,Paid
6690,Ocean View,19970,08/18/2015,Geothermal,Residential,,4,,,36367.00,3000.00,,,Paid
9100,Hockessin,19707,02/21/2017,Geothermal,Residential,,3.5,,,10000.00,2650.00,,,Paid
9627,Rehoboth Beach,19971,10/10/2018,Geothermal,Residential,,2,,,36540.00,5000.00,,,Paid
9597,Seaford,19973,10/24/2018,Solar Water Heating,Residential,,,,59,10000.00,4667.50,,,Paid
